gu,bjd,apt_name_raw,apt_name_clean,matched_name,matched_addr,matched_road,lat,lng,match_level,query
금천구,독산동,한아(987-11),한아,한아마인드아파트,서울 금천구 독산동 1142,서울 금천구 범안로17길 9,37.46701416669366,126.89410422370857,3,한아 금천구 독산동
금천구,시흥동,거상센스빌(956-6),거상센스빌,거상센스빌,서울 금천구 시흥동 959-10,서울 금천구 시흥대로14길 9,37.4398062341446,126.904631135853,3,거상센스빌 금천구 시흥동
금천구,시흥동,유승셀르빌,유승셀르빌,유승셀르빌아파트,서울 금천구 시흥동 3-3,서울 금천구 독산로50길 151-1,37.46233337255996,126.91280193331932,3,유승셀르빌 금천구 시흥동
금천구,가산동,드림캐슬,드림캐슬,드림캐슬1차아파트,서울 금천구 가산동 235-57,서울 금천구 두산로5길 58,37.4731164836032,126.890885021889,3,드림캐슬 금천구 가산동
금천구,독산동,한아프라임102동,한아프라임,한아프라임아파트,서울 금천구 독산동 147-76,서울 금천구 시흥대로151길 23,37.47543900174237,126.89657949399373,3,한아프라임 금천구 독산동
금천구,시흥동,쉼터빌리지,쉼터빌리지,쉼터빌리지,서울 금천구 시흥동 971-4,서울 금천구 시흥대로2나길 7,37.43514237029542,126.90549353262044,3,쉼터빌리지 금천구 시흥동
금천구,독산동,리치힐102동(993-36),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,독산동,정심아파트,정심아파트,정심아파트,서울 금천구 독산동 182-1,서울 금천구 독산로80가길 26,37.4707547746743,126.90645708134,3,정심아파트 금천구 독산동
금천구,시흥동,낙원,낙원,낙원아파트,서울 금천구 시흥동 952,서울 금천구 시흥대로26길 16,37.44168683418314,126.90485701272756,3,낙원 금천구 시흥동
금천구,시흥동,백운,백운,백운한비치아파트,서울 금천구 시흥동 1012,서울 금천구 탑골로2길 19,37.45144123597765,126.9118607198634,3,백운 금천구 시흥동
금천구,시흥동,백운스위트빌,백운스위트빌,백운스위트빌,서울 금천구 시흥동 653-5,서울 금천구 시흥대로22길 53-6,37.44117188010631,126.90766686932156,3,백운스위트빌 금천구 시흥동
금천구,독산동,독산오르페움타워,독산오르페움타워,독산오르페움타워아파트,서울 금천구 독산동 989,서울 금천구 독산로85길 36,37.4728102486093,126.901252023152,3,독산오르페움타워 금천구 독산동
금천구,독산동,한아102(994-73),한아102,한아프라임아파트 102동,서울 금천구 독산동 147-76,서울 금천구 시흥대로151길 23,37.47523047113819,126.89612644185954,3,한아102 금천구 독산동
금천구,가산동,해찬행복드림,해찬행복드림,해찬행복드림아파트,서울 금천구 가산동 153-9,서울 금천구 가산로5길 14,37.47367508563583,126.89382576804806,3,해찬행복드림 금천구 가산동
금천구,독산동,아이유하임(1159),아이유하임,아이유하임,서울 금천구 독산동 1159,서울 금천구 두산로9길 23,37.4714780779642,126.8924474464322,3,아이유하임 금천구 독산동
금천구,시흥동,스카이,스카이,현부스카이,서울 금천구 시흥동 828-19,서울 금천구 금하로23가길 28,37.45154452680087,126.91023089936051,3,스카이 금천구 시흥동
금천구,독산동,해찬아파트,해찬아파트,해찬아파트,서울 금천구 독산동 917-3,서울 금천구 독산로70길 103-16,37.46903683441762,126.90681982897796,3,해찬아파트 금천구 독산동
금천구,독산동,리치힐104동(992-43),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,독산동,장미아파트A동,장미아파트A동,장미아파트 A동,서울 금천구 독산동 889-26,서울 금천구 문성로 27,37.476813293755235,126.90662024287856,3,장미아파트A동 금천구 독산동
금천구,독산동,백운,백운,백운주유소,서울 금천구 독산동 1077-3,서울 금천구 시흥대로 282,37.4588321431344,126.8993285928569,3,백운 금천구 독산동
금천구,가산동,G밸리페트라힐스,G밸리페트라힐스,G밸리페트라힐스,서울 금천구 가산동 139-15,서울 금천구 디지털로 207,37.4790497471817,126.889075381574,3,G밸리페트라힐스 금천구 가산동
금천구,독산동,리치힐(976-37),리치힐,리치힐,서울 금천구 독산동 993-55,서울 금천구 독산로88길 25,37.472849619952385,126.90532172311735,3,리치힐 금천구 독산동
금천구,시흥동,세종,세종,시흥세종아파트,서울 금천구 시흥동 797-2,서울 금천구 독산로50다길 22,37.4613873378528,126.91042937232017,3,세종 금천구 시흥동
금천구,시흥동,거상홈타운801동,거상홈타운,거상홈타운아파트,서울 금천구 시흥동 949-6,서울 금천구 시흥대로22길 48,37.440837194957645,126.9071452182986,3,거상홈타운 금천구 시흥동
금천구,시흥동,보르미아파트(948-9),보르미아파트,보르미아파트,서울 금천구 시흥동 948-9,서울 금천구 시흥대로24길 44,37.44120184593165,126.90681480469352,3,보르미아파트 금천구 시흥동
금천구,독산동,문성,문성,서울문성초등학교,서울 금천구 독산동 982,서울 금천구 시흥대로 460,37.4749621513514,126.899460711884,3,문성 금천구 독산동
금천구,시흥동,백운플러스타워,백운플러스타워,백운플러스타워,서울 금천구 시흥동 992-8,서울 금천구 시흥대로59길 13,37.453279848298,126.900088742723,3,백운플러스타워 금천구 시흥동
금천구,시흥동,거상장미,거상장미,거상장미아파트,서울 금천구 시흥동 953-5,서울 금천구 시흥대로28길 32,37.4422676164207,126.905516212768,3,거상장미 금천구 시흥동
금천구,가산동,가산피어니빌,가산피어니빌,가산피어니빌,서울 금천구 가산동 143-20,서울 금천구 디지털로12길 37,37.4772570068603,126.890327292304,3,가산피어니빌 금천구 가산동
금천구,시흥동,에벤에셀프라자,에벤에셀프라자,에벤에셀프라자,서울 금천구 시흥동 912-20,서울 금천구 금하로 720,37.4504158608184,126.909447924745,3,에벤에셀프라자 금천구 시흥동
금천구,독산동,푸른터,푸른터,푸른터,서울 금천구 독산동 957,서울 금천구 남부순환로120길 23,37.4780632737842,126.901419218461,3,푸른터 금천구 독산동
금천구,가산동,하이펠리스,하이펠리스,하이펠리스오피스텔,서울 금천구 가산동 143-3,서울 금천구 가산로 143,37.4778396543604,126.890970860967,3,하이펠리스 금천구 가산동
금천구,독산동,아이유하임,아이유하임,아이유하임,서울 금천구 독산동 1159,서울 금천구 두산로9길 23,37.4714780779642,126.8924474464322,3,아이유하임 금천구 독산동
금천구,시흥동,더유엘아파트,더유엘아파트,더유엘포레아파트,서울 금천구 시흥동 1033,서울 금천구 시흥대로2길 57-18,37.4358455367008,126.90596269927,3,더유엘아파트 금천구 시흥동
금천구,시흥동,한빛,한빛,한빛무궁화아파트,서울 금천구 시흥동 1016,서울 금천구 독산로36길 62,37.4603293398726,126.90781286380712,3,한빛 금천구 시흥동
금천구,시흥동,거상홈타운701동,거상홈타운,거상홈타운아파트,서울 금천구 시흥동 949-6,서울 금천구 시흥대로22길 48,37.440837194957645,126.9071452182986,3,거상홈타운 금천구 시흥동
금천구,독산동,독산솔리힐아파트,독산솔리힐아파트,독산솔리힐아파트,서울 금천구 독산동 1161,서울 금천구 독산로54길 303,37.47549426819715,126.90555240599204,3,독산솔리힐아파트 금천구 독산동
영등포구,영등포동7가,경남아너스빌,경남아너스빌,경남아너스빌아파트,서울 영등포구 영등포동7가 46-1,서울 영등포구 양산로 177,37.52399753749601,126.90262129376764,3,경남아너스빌 영등포구 영등포동7가
영등포구,문래동6가,현대2차,현대2차,현대2차아파트,서울 영등포구 문래동6가 45,서울 영등포구 문래로4길 6,37.52041159126262,126.88282875847958,3,현대2차 영등포구 문래동6가
영등포구,여의도동,미성,미성,미성아파트,서울 영등포구 여의도동 37-1,서울 영등포구 의사당대로 110,37.519679907071456,126.92478131647547,3,미성 영등포구 여의도동
영등포구,당산동3가,당산계룡리슈빌1단지,당산계룡리슈빌1단지,당산계룡리슈빌1단지,서울 영등포구 당산동3가 564,서울 영등포구 양산로25길 16,37.5250506830267,126.899248728953,3,당산계룡리슈빌1단지 영등포구 당산동3가
영등포구,여의도동,순복음(초원),순복음,여의도순복음교회,서울 영등포구 여의도동 11,서울 영등포구 국회대로76길 15,37.53099544758003,126.9231577611654,3,순복음 영등포구 여의도동
영등포구,문래동3가,문래자이,문래자이,문래자이아파트,서울 영등포구 문래동3가 54,서울 영등포구 당산로4길 12,37.5160710059939,126.8968311174426,3,문래자이 영등포구 문래동3가
영등포구,여의도동,여의도자이,여의도자이,여의도자이아파트,서울 영등포구 여의도동 47,서울 영등포구 여의동로3길 10,37.51817243109359,126.92605313373396,3,여의도자이 영등포구 여의도동
영등포구,문래동6가,문래미원,문래미원,문래미원아파트,서울 영등포구 문래동6가 54,서울 영등포구 문래로8길 5,37.51995381638247,126.8864515661319,3,문래미원 영등포구 문래동6가
영등포구,신길동,삼두,삼두,삼두아파트,서울 영등포구 신길동 2-3,서울 영등포구 여의대방로61길 19,37.514321949753274,126.92385805120344,3,삼두 영등포구 신길동
영등포구,양평동4가,삼호한숲,삼호한숲,삼호한숲아파트,서울 영등포구 양평동4가 94,서울 영등포구 선유로47길 34,37.53694621979464,126.89367729043676,3,삼호한숲 영등포구 양평동4가
영등포구,문래동6가,현대6차,현대6차,문래동현대6차아파트,서울 영등포구 문래동6가 55-1,서울 영등포구 선유서로 31,37.518439355061666,126.88380012716932,3,현대6차 영등포구 문래동6가
영등포구,신길동,선원가와인,선원가와인,선원가와인아파트,서울 영등포구 신길동 4943,서울 영등포구 신길로 214,37.51118077009029,126.91060064115028,3,선원가와인 영등포구 신길동
영등포구,신길동,신기목련아파트,신기목련아파트,신기목련아파트,서울 영등포구 신길동 4935,서울 영등포구 신길로42가길 34,37.50836569668235,126.91502855676356,3,신기목련아파트 영등포구 신길동
영등포구,신길동,삼성래미안,삼성래미안,신길동삼성래미안공인중개사사무소,서울 영등포구 신길동 4934-1,서울 영등포구 도신로56길 62,37.5065636561502,126.914985359504,3,삼성래미안 영등포구 신길동
영등포구,당산동4가,당산현대5차,당산현대5차,당산현대5차아파트,서울 영등포구 당산동4가 30-1,서울 영등포구 당산로42길 16,37.529660629133936,126.9008117020088,3,당산현대5차 영등포구 당산동4가
영등포구,당산동3가,당산계룡리슈빌2단지,당산계룡리슈빌2단지,당산계룡리슈빌2단지,서울 영등포구 당산동3가 566,서울 영등포구 양산로25길 8,37.5241603124576,126.899037249371,3,당산계룡리슈빌2단지 영등포구 당산동3가
영등포구,신길동,대방전철,대방전철,전철아파트,서울 영등포구 신길동 1343,서울 영등포구 여의대방로61길 6,37.514250613342,126.925020905736,3,대방전철 영등포구 신길동
영등포구,여의도동,삼부,삼부,삼부아파트,서울 영등포구 여의도동 30-3,서울 영등포구 국제금융로7길 27,37.52493718404563,126.93209650151724,3,삼부 영등포구 여의도동
영등포구,양평동3가,양평현대6차,양평현대6차,양평동6차현대아파트,서울 영등포구 양평동3가 101,서울 영등포구 선유로 207,37.53187088457966,126.89367770723769,3,양평현대6차 영등포구 양평동3가
영등포구,대림동,한솔솔파크,한솔솔파크,신대림한솔솔파크아파트,서울 영등포구 대림동 1123,서울 영등포구 도림천로 431,37.487349254083114,126.89950291020588,3,한솔솔파크 영등포구 대림동
영등포구,당산동,강변래미안,강변래미안,강변래미안아파트,서울 영등포구 당산동 376,서울 영등포구 버드나루로 130,37.5292640723793,126.908479301149,3,강변래미안 영등포구 당산동
영등포구,신길동,건영,건영,건영아파트,서울 영등포구 신길동 364,서울 영등포구 도림로 313,37.504802442141376,126.90139651094854,3,건영 영등포구 신길동
영등포구,신길동,경남,경남,신길동경남아파트 상가동,서울 영등포구 신길동 67-1,서울 영등포구 영등포로65길 3,37.5150282966418,126.918400797839,3,경남 영등포구 신길동
영등포구,양평동3가,거성파스텔,거성파스텔,거성파스텔아파트,서울 영등포구 양평동3가 90-1,서울 영등포구 선유로43가길 24,37.53139883211741,126.89177315090926,3,거성파스텔 영등포구 양평동3가
